0, 10, 0.000115, 0.001293, 0.0004981408163265306, 0.0002067616062121187
0, 500, 0.000134, 0.025142, 0.006895786204081633, 0.004000259375050455
0, 1000, 0.000221, 0.048986, 0.011702437102040816, 0.006907917705579899
1, 10, 0.000476, 0.003498, 0.0016551894093686354, 0.0006556781340321789
1, 500, 0.000201, 0.028775, 0.011382233020408163, 0.004739640151899447
1, 1000, 0.000145, 0.063649, 0.01756375412244898, 0.00864343663219726
2, 10, 0.000284, 0.003862, 0.0021227448979591838, 0.0007964288367869448
2, 500, 0.0065, 0.02929, 0.01867166293877551, 0.004139152670059803
2, 1000, 0.011591, 0.068908, 0.030409594, 0.008038869227047555
